Note: Cleaned assembly and aligned. Ran labview to validate telemetry. Heater and reference voltage set.

Sensor:Au16
US / mV, Uref / mV, IS / nA, UH / mV, IH / mA, RH / Ohm

SensorNr.; US; Uref; IS; UH; IH; RH; Time (LabView); Comment; Measurement range; range_is_change?; temp_reg_on?; heatup?; uref_reg_on?
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299667E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299670E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299673E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299676E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299679E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299682E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299685E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299688E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.005127;0.000000;31.102197;1.299692E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299695E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299698E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299701E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299704E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299707E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.005127;0.000000;31.102197;1.299710E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299713E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299716E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299719E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299722E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299725E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299728E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299732E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299735E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299738E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.005127;0.000000;31.102197;1.299741E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299744E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.005127;0.000000;31.102197;1.299747E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299750E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299753E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299756E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299759E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299762E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004395;0.000000;31.102197;1.299765E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
11.000000;0.000000;0.000000;0.000000;0.004761;0.000000;31.102197;1.299768E+7;;4.000000;1.000000;0.000000;1.000000;1.000000;
